"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Pensacola Parks & Recreation After School Programs @ Cobb Resource Center";;"601 East Mallory Street";;"Pensacola";"FL";32503;"850-436-5192";;"ESCAMBIA";;;;;;;;"http://playpensacola.com/";;"Monday - Friday";"2:30pm - 5:30pm";;;"Pensacola Parks & Recreation After School programs provide educational and recreational enrichment opportunities through exciting experiences and exploration. Our After School programs offer activities which encourage children to be healthier and happier through active play, fitness and sports, dance and drama instruction, computer exploration and S.T.E.A.M. activities. Our program also includes homework-tutoring and a nutritious afternoon snack.";;;"YES";"NO";;"Global Learning Academy; Jacqueline Harris Preparatory Academy; N. B. Cook Elementary School"
"Pensacola Parks & Recreation After School Programs @ Fricker Resource Center";;"900 North ""F"" Street";;"Pensacola";"FL";32501;"850-436-5195";;"ESCAMBIA";;;;;;;;"http://playpensacola.com/";;"Monday - Friday";"2:30pm - 5:30pm";;;"Pensacola Parks & Recreation After School programs provide educational and recreational enrichment opportunities through exciting experiences and exploration. Our After School programs offer activities which encourage children to be healthier and happier through active play, fitness and sports, dance and drama instruction, computer exploration and S.T.E.A.M. activities. Our program also includes homework-tutoring and a nutritious afternoon snack.";;;"YES";"NO";;"Global Learning Academy; Jacqueline Harris Preparatory Academy"
"Pensacola Parks & Recreation After School Programs @ Gull Point Resource Center";;"7000 Spanish Trail";;"Pensacola";"FL";32504;"850-494-7360";;"ESCAMBIA";;;;;;;;"http://playpensacola.com/";;"Monday - Friday";"2:30pm - 5:30pm";;;"Pensacola Parks & Recreation After School programs provide educational and recreational enrichment opportunities through exciting experiences and exploration. Our After School programs offer activities which encourage children to be healthier and happier through active play, fitness and sports, dance and drama instruction, computer exploration and S.T.E.A.M. activities. Our program also includes homework-tutoring and a nutritious afternoon snack.";;;"YES";"NO";;"N.B. Cook; Scenic Heights Elementary School"
"Pensacola Parks & Recreation After School Programs @ Vickrey Resource Center";;"2130 Summit Blvd.";;"Pensacola";"FL";32504;"850-912-4056";;"ESCAMBIA";;;;;;;;"http://playpensacola.com/";;"Monday - Friday";"2:30pm - 5:30pm";;;"Pensacola Parks & Recreation After School programs provide educational and recreational enrichment opportunities through exciting experiences and exploration. Our After School programs offer activities which encourage children to be healthier and happier through active play, fitness and sports, dance and drama instruction, computer exploration and S.T.E.A.M. activities. Our program also includes homework-tutoring and a nutritious afternoon snack.";;;"YES";"NO";;"Cordova Park Elementary; Scenic Heights Elementary"
"Pensacola Parks & Recreation After School Programs @ Woodland Heights Resource Center";;"111 Berkley Drive";;"Pensacola";"FL";32503;"850-435-1750";;"ESCAMBIA";;;;;;;;"http://playpensacola.com/";;"Monday - Friday";"2:30pm - 5:30pm";;;"Pensacola Parks & Recreation After School programs provide educational and recreational enrichment opportunities through exciting experiences and exploration. Our After School programs offer activities which encourage children to be healthier and happier through active play, fitness and sports, dance and drama instruction, computer exploration and S.T.E.A.M. activities. Our program also includes homework-tutoring and a nutritious afternoon snack.";;;"YES";"NO";;"Ferry Pass Elementary School; Jacqueline Harris Preparatory Academy; O.J. Semmes Elementary School"
"All Kids Academy - School Age Program";;"1910 Livingston Road";;"Lutz";"FL";33559;"813-948-0100";;"HILLSBOROUGH";;;;;;;"YES";"http://allkidsacademy.net/";;;;;;"All Kids Academy provides transportation to and from the local elementary schools in our area. Before and After School Program allows children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our program is designed so that everyone goes home happy.";;;"YES";"NO";"http://allkidsacademy.net/images/allkids_logo.png";
"Da Vinci Preschool Academy - After School";;"1901 Park Center Drive";;"Orlando";"FL";32835;"407-290-5437";;"ORANGE";"admin@davinci-academy.com";;;;;;;"http://www.davinci-academy.com/";;;;;;"The foundation of every person is shaped during the preschool years. The desire to learn, the social skills, creativity, problem solving, auto control, self esteem... are all developed on these important years. Da Vinci Preschool Academy is dedicated to give your child the best opportunity of success for this challenging XXI Century. Da Vinci offers the following programs: Infant & Toddler, Preschool, VPK Program, After School. ";;;"YES";"NO";"http://www.davinci-academy.com/_Media/davinci_logo_med.png";
"Codeteachers Afterschool Program @ Apopka Elementary School";;"311 Vick Rd";;"Apopka";"FL";32712;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Monday";"3:00pm - 4:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
"Codeteachers Afterschool Program @ Bay Lake Elementary School";;"12005 Silverlake Park Dr";;"Windermere";"FL";34786;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Tuesday";"3:00pm - 4:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
"Codeteachers Afterschool Program @ Brookshire Elementary School";;"2500 Cady Way";;"Winter Park";"FL";32792;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Thursday";"3:00pm - 4:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
"Codeteachers Afterschool Program @ Clay Springs Elementary School";;"555 N Wekiwa Springs Rd";;"Apopka";"FL";32712;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Friday";"3:00pm - 4:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
"Codeteachers Afterschool Program @ Cranium Academy";;"4068 Winter Garden Vineland Rd";;"Winter Garden";"FL";34787;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Wednesday";"3:00pm - 4:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
"Codeteachers Afterschool Program @ Independence Elementary School";;"6255 New Independence Pkwy";;"Winter Garden";"FL";34787;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Wednesday";"2:00pm - 3:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
"Codeteachers Afterschool Program @ Keene’s Crossing Elementary School";;"5240 Keenes Pheasant Dr";;"Windermere";"FL";34786;"407-429-8171";;"ORANGE";"info@codeteachers.com";;;;;;;"http://codeteachers.com/";;"Thursday";"3:00pm - 4:00pm";;;"Codeteachers is proud to partner with Orange County Public Schools to bring our fun and innovative program to your kids and teens. Your child will learn storyline development, character creation, coding, design, emerging technology and how to run their own game studio! Kids will start by learning the fundamentals of coding and design by making games and will learn to create a virtual world. Our program is designed to meet the national standards in STEM: Science (NSES), technology, engineering (NGSS) & Math (CCMS), and it focuses on teaching kids confidence, leadership and using imagination to bring creations to life. There is a Showcase in May where you can see their games, projects and designs in action and play their creations!";;;"YES";"NO";"http://codeteachers.com/wp-content/uploads/2016/05/codeteachers-logo-home-1.png";
