"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Douglas County School System After School Program (ASP) @ Annette Winn Elementary";;"3536 Bankhead Highway";;"Lithia Springs";"GA";30122;"770-651-3100";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Arbor Station Elementary";;"9999 Parkway South";;"Douglasville";"GA";30135;"770-651-3000";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Beulah Elementary";;"1150 Burnt Hickory Road";;"Douglasville";"GA";30134;"770-651-3300";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Bill Arp Elementary";;"6550 Alexander Parkway";;"Douglasville";"GA";30135;"770-651-3200";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Bright Star Elementary";;"6300 John West Road";;"Douglasville";"GA";30134;"770-651-3400";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Burnett Elementary";;"8277 Connally Drive";;"Douglasville";"GA";30134;"770-651-3500";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Chapel Hill Elementary";;"4433 Coursey Lake Road";;"Douglasville";"GA";30135;"770-651-3600";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Dorsett Shoals Elementary";;"5866 Dorsett Shoals Road";;"Douglasville";"GA";30135;"770-651-3700";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Eastside Elementary";;"8266 Connally Drive";;"Douglasville";"GA";30134;"770-651-3800";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
"Douglas County School System After School Program (ASP) @ Factory Shoals Elementary";;"2375 Mount Vernon Road";;"Lithia Springs";"GA";30122;"770-651-3900";;"DOUGLAS";;;;;;;;"http://www.douglas.k12.ga.us/";;"Monday - Friday";"3:00pm - 6:00pm";;;"The After School Program sponsored by the Douglas County School System is designed to provide adult supervision, in a group setting, to students whose parents work outside the home after school hours. The After School Program does not provide educational services to students and is not intended to be an educational program. Rather, group activities in which students will participate include things such as movement, homework, computer games and story time. All of the after school programs in the Douglas County School System are registered with Bright from the Start, a department of the Georgia Department of Early Care and Learning. The school system programs are exempt from licensure and letters of exemption are posted in the school office. The mission for the Douglas County School System After School Program (ASP) is to provide a safe, relaxed, and enjoyable environment for its students. The ASP provides enrichment activities, social interaction with peers, and homework help in a well-supervised, structured setting.";"Nutritious Snack; Homework Help; Cultural Activities; Enrichment Projects; Violence Prevention Programs; Drug Awareness Activities; Community Service Projects; Technology Exposure";"$10.00 registration fee per family; $8.00 per day, per child (regardless of amount of time in the program); There is a $10.00 late fee applied to outstanding balances.";"YES";"NO";;
