"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"BOYS & GIRLS CLUB OF VISTA - MAIN SITE";;"410 W. California Ave.";;"Vista";"CA";92083;"760-724-6606";;"SAN DIEGO";"matt@bgcvista.com";;;"Matt";"Koumaras";"6–18";;"http://www.bgcvista.org/";;;;;;"Since 1963, our mission has been to inspire and enable all boys and girls, but especially those that need us the most to reach their full potential as a responsible, productive & caring citizens. ";"Programs: Education & Career, Character & Leadership, Health & Life Skills, The Arts Programs, Sports, Fitness & Recreation";"Membership: $50 a year (January-December). AM/PM programs - $90 a month or $45 for am only";"YES";"NO";;
"BOYS & GIRLS CLUB OF VISTA - MADISON MIDDLE SCHOOL";;"4930 Lake Blvd.";;"Oceanside";"CA";92056;"760-497-8980";;"SAN DIEGO";"matt@bgcvista.com";;;"Matt";"Koumaras";;;"http://www.bgcvista.org/";;;;;;"Since 1963, our mission has been to inspire and enable all boys and girls, but especially those that need us the most to reach their full potential as a responsible, productive & caring citizens. ";"Programs: Education & Career, Character & Leadership, Health & Life Skills, The Arts Programs, Sports, Fitness & Recreation";"Membership: $50 a year (January-December). AM/PM programs -  $90 a month or $45 for am only";"YES";"NO";;
"BOYS & GIRLS CLUB OF VISTA - VISTA MAGNET MIDDLE SCHOOL";;"151 Civic Center Dr.";;"Vista";"CA";92084;"760-643-2523";"Ext. 6111";"SAN DIEGO";"matt@bgcvista.com";;;"Matt";"Koumaras";;;"http://www.bgcvista.org/";;;;;;"Since 1963, our mission has been to inspire and enable all boys and girls, but especially those that need us the most to reach their full potential as a responsible, productive & caring citizens. ";"Programs: Education & Career, Character & Leadership, Health & Life Skills, The Arts Programs, Sports, Fitness & Recreation";"Membership: $50 a year (January-December). AM/PM programs - $90 a month or $45 for am only";"YES";"NO";;
"BOYS & GIRLS CLUBS OF NORTH COUNTY - FALLBROOK STREET SCHOOL ASES";;"400 W. Elder Street, Room 306";;"Fallbrook";"CA";92028;"760-419-4776";;"SAN DIEGO";"CindyA@BGCNorthCounty.org";;;"Cindy";"Avelar";;;"http://www.bgcnorthcounty.com/";;"Monday-Friday";"Before School Program: 6:30am until school begins. After School Program: Starts when school ends until 6:00pm.";;;"The Boys & Girls Clubs of North County programs promote the development of young people by instilling a sense of competence, a sense of usefulness, a sense of belonging and a sense of power or influence. When this strategy is fully implemented, self-esteem is enhanced and an environment is created which helps boys and girls achieve their full potential. Our organization reaches close to 1500 members per year at our 6 locations in Fallbrook & Rainbow. Membership is only $30.00 per year and no one is ever turned away due to financial hardship. The Fallbrook Street School location serves roughly 100 members per day. The program is funded by the ASES grant and is free to attend though membership is required. Pre-enrollment is required to attend the program, and this program does fill quickly and in some cases there may be a waiting list. ";;"Membership: $30/year";"YES";"NO";"http://www.bgcnorthcounty.com/resources/templates/66/logo_logo_newlogo1.png";
"BOYS & GIRLS CLUBS OF NORTH COUNTY - INGOLD UNIT";;"445 E. Ivy Street";;"Fallbrook";"CA";92028;"760-637-7494";;"SAN DIEGO";"GabrielG@BGCNorthCounty.org";;;"Gabe";"Gonzalez";;"YES";"http://www.bgcnorthcounty.com/";;"Monday-Friday";"School Year Hours: School ends until 6:30pm";;;"The Boys & Girls Clubs of North County programs promote the development of young people by instilling a sense of competence, a sense of usefulness, a sense of belonging and a sense of power or influence. When this strategy is fully implemented, self-esteem is enhanced and an environment is created which helps boys and girls achieve their full potential. Our organization reaches close to 1500 members per year at our 6 locations in Fallbrook & Rainbow. Membership is only $30.00 per year and no one is ever turned away due to financial hardship. The Ingold Unit serves roughly 600 members per day. Members come to join the fun from all the surrounding schools in Fallbrook, Pala, Bonsall & Rainbow. Pre-enrollment is not-required to attend the program at this location. ";"Programs: Character and Leadership Development, Education and Career Development, Health and Life Skills, The Arts, Sports, Fitness, and Recreation";"Membership: $30/year, Transportation: $50/month";"YES";"NO";"http://www.bgcnorthcounty.com/resources/templates/66/logo_logo_newlogo1.png";
"BOYS & GIRLS CLUBS OF NORTH COUNTY - POTTER ASES UNIT";;"1743 Reche Road";;"Fallbrook";"CA";92028;"760-419-1350";;"SAN DIEGO";"JessicaP@BGCNorthCounty.org";;;"Jessica";"Paz";;;"http://www.bgcnorthcounty.com/";;"Monday-Friday";"Before School Program: 6:30am until school begins. After School Program: Starts when school ends until 6:30pm.";;;"The Boys & Girls Clubs of North County programs promote the development of young people by instilling a sense of competence, a sense of usefulness, a sense of belonging and a sense of power or influence. When this strategy is fully implemented, self-esteem is enhanced and an environment is created which helps boys and girls achieve their full potential. Our organization reaches close to 1500 members per year at our 6 locations in Fallbrook & Rainbow. Membership is only $30.00 per year and no one is ever turned away due to financial hardship. The Potter Junior High location serves roughly 80 members per day. Pre-enrollment is required to attend the program, and this program does fill quickly and in some cases there may be a waiting list.";;"Membership: $30/year";"YES";"NO";"http://www.bgcnorthcounty.com/resources/templates/66/logo_logo_newlogo1.png";
"BOYS & GIRLS CLUBS OF NORTH COUNTY - W.H. FRAZIER SCHOOL ASES";;"1835 Gum Tree Lane, Room F-8";;"Fallbrook";"CA";92028;"760-419-7045";;"SAN DIEGO";"BriannaV@BGCNorthCounty.org";;;"Brianna";"Vega";;;"http://www.bgcnorthcounty.com/";;"Monday-Friday";"Before School Program: 6:30am until school begins. After School Program: Starts when school ends until 6:00pm.";;;"The Boys & Girls Clubs of North County programs promote the development of young people by instilling a sense of competence, a sense of usefulness, a sense of belonging and a sense of power or influence. When this strategy is fully implemented, self-esteem is enhanced and an environment is created which helps boys and girls achieve their full potential. Our organization reaches close to 1500 members per year at our 6 locations in Fallbrook & Rainbow. Membership is only $30.00 per year and no one is ever turned away due to financial hardship. The W.H. Frazier Elementary School location serves roughly 100 members per day. The program is funded by the ASES grant and is free to attend though membership is required. Pre-enrollment is required to attend the program, and this program does fill quickly and in some cases there may be a waiting list.";;"Membership: $30/year";"YES";"NO";"http://www.bgcnorthcounty.com/resources/templates/66/logo_logo_newlogo1.png";
"BOYS & GIRLS CLUBS OF NORTH COUNTY - LIVE OAK ELEMENTARY SCHOOL ASES";;"1978 Reche Road, Room D-21";;"Fallbrook";"CA";92028;"760-419-5963";;"SAN DIEGO";"KarenK@BGCNorthCounty.org";;;"Karen";"Kenner";;;"http://www.bgcnorthcounty.com/";;"Monday-Friday";"Before School Program: 6:30am until school begins. After School Program: Starts when school ends until 6:00pm.";;;"The Boys & Girls Clubs of North County programs promote the development of young people by instilling a sense of competence, a sense of usefulness, a sense of belonging and a sense of power or influence. When this strategy is fully implemented, self-esteem is enhanced and an environment is created which helps boys and girls achieve their full potential. Our organization reaches close to 1500 members per year at our 6 locations in Fallbrook & Rainbow. Membership is only $30.00 per year and no one is ever turned away due to financial hardship. The Live Oak Elementary School location serves roughly 100 members per day. The program is funded by the ASES grant and is free to attend though membership is required. Pre-enrollment is required to attend the program, and this program does fill quickly and in some cases there may be a waiting list.";;"Membership: $30/year";"YES";"NO";"http://www.bgcnorthcounty.com/resources/templates/66/logo_logo_newlogo1.png";
"BOYS & GIRLS CLUBS OF NORTH COUNTY - VALLECITOS ASES";;"5211 Fifth Street, Room 17";;"Rainbow";"CA";92028;"760-420-1009";;"SAN DIEGO";"DylanN@BGCNorthCounty.org";;;"Dylan";"Nixon";;;"http://www.bgcnorthcounty.com/";;"Monday-Friday";"Before School Program: 6:30am until school begins. After School Program: Starts when school ends until 6:00pm.";;;"The Boys & Girls Clubs of North County programs promote the development of young people by instilling a sense of competence, a sense of usefulness, a sense of belonging and a sense of power or influence. When this strategy is fully implemented, self-esteem is enhanced and an environment is created which helps boys and girls achieve their full potential. Our organization reaches close to 1500 members per year at our 6 locations in Fallbrook & Rainbow. Membership is only $30.00 per year and no one is ever turned away due to financial hardship. The Vallecitos Elementary School location serves roughly 50 members per day. The program is funded by the ASES grant and is free to attend though membership is required. Pre-enrollment is required to attend the program, and this program does fill quickly and in some cases there may be a waiting list.";;"Membership: $30/year";"YES";"NO";"http://www.bgcnorthcounty.com/resources/templates/66/logo_logo_newlogo1.png";
"BOYS & GIRLS CLUBS OF COACHELLA VALLEY - FRANK FOSTER PALMER POWELL FAMILY CLUBHOUSE";;"85350 Bagdad Ave.";;"Coachella";"CA";92236;"760-398-5287";;"RIVERSIDE";"cobgcofcv@aol.com";;;"Juanita";"Godwin";"7–18";;"http://www.bgcofcv.org/";;"Monday-Friday";"School days: 2:00 p.m. – 6:00 p.m. (7:00 p.m. for teens); Summer session: 7:30 a.m. – 5:30 p.m.";;;"The Boys & Girls Clubs of Coachella Valley has a membership of over 7,000 youth. In 1966, we opened our doors as the Indio Boys Club; we now operate five clubhouses in the communities of Coachella, Desert Hot Springs, Indio, La Quinta and Mecca. Each clubhouse has a gymnasium, games room, community center, arts and crafts room, education center, technology center, and outdoor play area. Frank Foster Palmer Powell Family Clubhouse - Our Clubhouse opened its doors in 2002 and now serves over members. Located next to Bobby Duke Middle School and Palm View Elementary School in Coachella, this club hosts a variety of afterschool and summer activities.";"Programs: Life skills, Basketball League, Wiffleball League, Football League";;"YES";"NO";;
