"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"YMCA Camp Piomingo";;"1950 Otter Creek Park Rd.";;"Brandenburg";"KY";40108;"502-942-2616";;"MEADE";;;;;;"6–16";;"http://ymcacamppiomingo.org/";;;;;;"Piomingo’s 120-acre campus has been home to countless friendships, life lessons and summertime memories for generations of campers, earning Piomingo a reputation as one of the premier overnight camps in the region.";;;"NO";"YES";"http://ymcacamppiomingo.org/wp-content/uploads/2017/04/ymca_blu_rgb_r-1024x783.png";
"YMCA Camp Ernst";;"7615 Camp Ernst Road";;"Burlington";"KY";41005;"859-586-6181";;"BOONE";"CE@myYcamp.org";;;;;;;"http://www.myycamp.org/";;;;;;"You won’t believe all the amazing things you get to do each day! Your backyard will be 365 acres of woods, fields, creeks and a lake! You’ll end up with a bunch of new friends and tons of great experiences. ";;;"NO";"YES";;
"Limestone Family YMCA Before & After School Program";;"1080 U.S. 68";;"Maysville";"KY";41056;"606-564-6772";;"MASON";;;;;;;;"http://www.limestoneymca.org/";;;;;;"Our Before/After School Program operates on Mason Co. School calendar. Even  before school is in or after school's out for the day, or times when school is not in session due to weather or holidays children need to be engaged in a comfortable, yet stimulating child care environment. That's where the Y School Age Program comes in. This innovative before/after-school child care program allows school-age children to balance learning and fun through a variety of experiences. From homework help to fun physical activities, our early education program is designed so that everyone goes home happy.";;"Infant/Toddler: Weekly $100.00, Daily $25 (3 day min); 2yrs-Preschool: Weekly $95.00, Daily $25 (3 day min); Before School: Weekly $23 member, $28 non-member, Daily $8 member, $10 non-member; After School: Weekly $38 member, $48 non-member, Daily $11 member, $13 non-member; Before & After School: Weekly $53 member, $58 non-member.";"YES";"NO";"http://www.limestoneymca.org/graphics/main/logo_green.png";
"Athens-Chilesburg Elementary School Extended School Program (ESP)";;"930 Jouett Creek Drive";;"Lexington";"KY";40509;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
"Coventry Oak Elementary School Extended School Program (ESP)";;"2441 Huntly Place";;"Lexington";"KY";40511;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
"Garrett Morgan Elementary School Extended School Program (ESP)";;"1150 Passage Mound Way";;"Lexington";"KY";40509;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
"Julius Marks Elementary School Extended School Program (ESP)";;"3277 Pepperhill Road";;"Lexington";"KY";40502;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
"Maxwell Spanish Immersion Magnet School Extended School Program (ESP)";;"301 Woodland Avenue";;"Lexington";"KY";40508;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
"Northern Elementary School Extended School Program (ESP)";;"340 Rookwood Parkway";;"Lexington";"KY";40505;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
"Stonewall Elementary School Extended School Program (ESP)";;"3215 Cornwall Drive";;"Lexington";"KY";40503;"859-288-2929";;"FAYETTE";;;;;;;;"https://www.lexingtonky.gov/";;;;;;"The Extended School Program is a fully-licensed after-school program that offers affordable, high-quality childcare for elementary school students. ESP is currently offered at the following elementary schools: Athens-Chilesburg, Coventry Oak, Garrett Morgan, Julius Marks, Maxwell, Northern, Stonewall and William Wells Brown. Each ESP site is managed by a site coordinator and maintains a staff-to-student ratio of no more than 1:15. All site personnel receive in-service training and all staff must receive required health tests and pass criminal background checks. Staff at each site plan daily activities for students and coordinate curriculum with each school’s principals and teachers. Some of the many activities offered through ESP include homework supervision, tutoring, games, arts and crafts, reading, nature projects and more.";;"A $20 registration fee is due with each child's application for the school year. The maximum registration fee per family is $40. Weekly fees (per student); Full-time (3 - 5 days/week) $55; Part-time (1 - 2 days/week) $30; Full day when added to the weekly fee is $15 (this includes activity fee); Full day when weekly fee is not charged is $26 (this includes activity fee)";"YES";"NO";;
