"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT HOLLAND HILL SCHOOL   ";;"200 Meadowcroft Rd   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors? How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility? In the Fairfield YMCA After School Program! We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days. Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included. State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT JENNINGS SCHOOL   ";;"31 Palm Dr.   ";;"Fairfield";"CT";"06825";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT MCKINLEY SCHOOL   ";;"60 Thompson   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT NORTH STRATFIELD SCHOOL   ";;"190 Putting Green Rd   ";;"Fairfield";"CT";"06825";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT OSBORN HILL SCHOOL   ";;"760 Stillson Rd   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT RIVERFIELD SCHOOL   ";;"1625 Mill Plain Rd   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT SHERMAN SCHOOL   ";;"250 Fern   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT STRATFIELD SCHOOL   ";;"1407 Melville Ave   ";;"Fairfield";"CT";"06825";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT FAIRFIELD WOODS MIDDLE SCHOOL   ";;"1115 Fairfield Woods Rd   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT LUDLOWE MIDDLE SCHOOL   ";;"689 Unquowa Rd   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
"FAIRFIELD YMCA SCHOOL AGE AFTER SCHOOL PROGRAM AT TOMLINSON MIDDLE SCHOOL   ";;"200 Unquowa Rd   ";;"Fairfield";"CT";"06824";"203-255-2834";;"FAIRFIELD";;;;;;;"YES";"http://www.cccymca.org/";;"Monday - Friday";"end of the school day until 6:00pm";;;"Where can children meet other children, finish homework without a hassle, do arts and crafts and play outdoors?  How can parents find peace of mind that their children are in a safe, fun atmosphere that models and teaches the YMCA four core values of Caring, Honesty, Respect and Responsibility?  In the Fairfield YMCA After School Program!  We offer 2 to 5 day options as well as a 1 day option for Kindergarten early dismissal day and full school early dismissal days.  Transportation is provided from all Fairfield Public elementary schools and scheduled early dismissals are included.  State Licensed.";;;"YES";"NO";"http://www.cccymca.org/wp-content/themes/ccc_ymca_mobile/images/5/logo.png";
