"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"BGCGMW - Chattooga County Unit";;"11570 Hwy 27";;"Summerville";"GA";30747;"706-859-1080";;"CHATTOOGA";"dstowe@bgcgmw.com";;;"Deb";"Stowe";;;"http://bgcgmw.org/";;;;;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. ";"Arts; Education; Leadership; Life Skills; Sports; Fitness and Recreation; Technology";"Annual Membership Dues - $30.00 per child";"YES";"NO";"http://veritasbjj.com/bgcmw/wp-content/uploads/2015/08/logo.png";
"BGCGMW - Calhoun Unit & Teen Center";;"1001 S. Wall St.";;"Calhoun";"GA";30701;"706-629-9751";;"GORDON";"scorpiodenmon@bgcgmw.org";;;"Scorpio";"Denmon";;;"http://bgcgmw.org/";;;;;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. ";"Arts; Education; Leadership; Life Skills; Sports; Fitness and Recreation; Technology";"Annual Membership Dues - $30.00 per child";"YES";"NO";"http://veritasbjj.com/bgcmw/wp-content/uploads/2015/08/logo.png";
"BGCGMW - Chatsworth Unit";;"500 Green Rd.";;"Chatsworth";"GA";30705;"706-695-0050";;"MURRAY";"tcausby@bgcgmw.org";;;"Tony";"Causby";;;"http://bgcgmw.org/";;;;;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. ";"Arts; Education; Leadership; Life Skills; Sports; Fitness and Recreation; Technology";"Annual Membership Dues - $30.00 per child";"YES";"NO";"http://veritasbjj.com/bgcmw/wp-content/uploads/2015/08/logo.png";
"BGCGMW - Bagley Unit";;"4600 Highway 225 North";;"Chatsworth";"GA";30705;"706-980-8301";;"MURRAY";"tcausby@bgcgmw.org";;;"Tony";"Causby";;;"http://bgcgmw.org/";;;;;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. ";"Arts; Education; Leadership; Life Skills; Sports; Fitness and Recreation; Technology";"Annual Membership Dues - $30.00 per child";"YES";"NO";"http://veritasbjj.com/bgcmw/wp-content/uploads/2015/08/logo.png";
"BGCGMW - Carl Rollins Unit & Dalton Teen Center";;"1013 Underwood St.";;"Dalton";"GA";30721;"706-226-2582";;"WHITFIELD";"sparrish@bgcgmw.org";;;"Stephen";"Parrish";;;"http://bgcgmw.org/";;;;;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. ";"Arts; Education; Leadership; Life Skills; Sports; Fitness and Recreation; Technology";"Annual Membership Dues - $30.00 per child";"YES";"NO";"http://veritasbjj.com/bgcmw/wp-content/uploads/2015/08/logo.png";
"BGCGMW - Beaverdale Extension";;"1350 Prater Mill Rd. NE";;"Dalton";"GA";30721;"706-508-8187";;"WHITFIELD";"sthomas@bgcgmw.org";;;"Siera";"Thomas";;;"http://bgcgmw.org/";;;;;;"Our Mission: To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens. ";"Arts; Education; Leadership; Life Skills; Sports; Fitness and Recreation; Technology";"Annual Membership Dues - $30.00 per child";"YES";"NO";"http://veritasbjj.com/bgcmw/wp-content/uploads/2015/08/logo.png";
"Boys & Girls Club of Winder-Barrow County";;"163 Martin Luther King Jr. Drive";;"Winder";"GA";30680;"770-307-1399";;"BARROW";;;;;;"6–18";"YES";"http://www.winderbarrowbgc.com/";;"Monday - Friday";"School Year: 2:00pm - 8:00pm; School Holidays: 10:00am-6:00pm; Summer Camp: 8:00am-6:00pm";;;"OUR MISSION is to inspire and enable all young people, especially those who need us most, to realize their full potential as responsible, caring, and productive citizens and leaders.";"The Arts; Character & Leadership Development; Education & Career Development; Health & Life Skills; Sports, Fitness & Recreation";"After School Programs - $20 per week; Annual fee - $50 for teen memberships.";"YES";"NO";"https://static.wixstatic.com/media/0e64a4_2a041924776248e8879afed137f9c5c3~mv2.jpg/v1/fill/w_350,h_215,al_c,q_80,usm_0.66_1.00_0.01/0e64a4_2a041924776248e8879afed137f9c5c3~mv2.jpg";
"The Salvation Army Boys & Girls Clubs of Greater Atlanta";;"1000 Center Place";;"Norcross";"GA";30093;"404-486-2962";;"GWINNETT";;;;;;;"YES";"http://salvationarmyatlanta.org/the-salvation-army-boys-girls-clubs-of-greater-atlanta/";;"Monday - Friday";"School Year: 2:30pm - 8:30pm; Summer: 7:30am - 6:00pm";;;"The Salvation Army Boys & Girls Clubs of Greater Atlanta currently has three unit operations, is a member of the Salvation Army Metro Atlanta, and is a nonprofit organization affiliated with the Boys & Girls Clubs of America and the United Way of Metro Atlanta. The purpose of our Boys & Girls Clubs is to provide youth development services and to promote the health, physical, social, educational, vocational and character development of boys and girls.";"Sports Leagues, Individual Sports, Physical Fitness, Health and Nutrition Classes, Medical and Dental Check-Ups, Summer Lunch Program and Outdoor Education, Arts and Crafts, Fine Arts, Photography, Music Instruction, Learning Center/Library Activities Such as Homework Aid, Reading and Computer Instruction, Youth Forums, Educational Field Trips; Games Room Activities, Tournaments, Quiet Games, Special Interest Clubs, Keystone, Torch And I-Can Leadership Clubs, Special Events, Inter-Club Activities";"School Year Program: $25 annual fee; Summer Program: $150 for year round members; $250 for Summer Only Members";"YES";"NO";"http://salvationarmyatlanta.org/wp-content/uploads/2012/06/SalvationArmyBoysandGirlsClubs.jpg";
"GOTR North Georgia @ Ogelthorpe East Elementary";;"280 Gaines School Road";;"Athens";"GA";30605;"404-667-4101";;"CLARKE";"Info@girlsontherunnorthga.org";;;"Meredith";"Stone";;;"http://www.girlsontherunnorthga.org/";;"Mon, Wed";"2:45pm - 4:00pm ";;;"Meeting twice a week in small teams of 8-20 girls, we teach life skills through fun, engaging lessons that celebrate the joy of movement. The 24-lesson curriculum is taught by certified Girls on the Run® coaches and includes three parts: understanding ourselves, valuing relationships and teamwork and understanding how we connect with and shape the world at large. Over the course of the program, girls will develop and improve competence, feel confidence in who they are, develop strength of character, respond to others and oneself with care and compassion, create positive connections with peers and adults, and make a meaningful contribution to community and society. ";;;"YES";"NO";"http://www.girlsontherunnorthga.org/public/img/logo_girlsontherun.png";
"GOTR North Georgia @ Whit Davis Elementary School";;"1450 Whit Davis Elementary";;"Athens";"GA";30605;"404-667-4101";;"CLARKE";"Info@girlsontherunnorthga.org";;;"Meredith";"Stone";;;"http://www.girlsontherunnorthga.org/";;"Mon, Wed";"2:45pm - 4:00pm ";;;"Meeting twice a week in small teams of 8-20 girls, we teach life skills through fun, engaging lessons that celebrate the joy of movement. The 24-lesson curriculum is taught by certified Girls on the Run® coaches and includes three parts: understanding ourselves, valuing relationships and teamwork and understanding how we connect with and shape the world at large. Over the course of the program, girls will develop and improve competence, feel confidence in who they are, develop strength of character, respond to others and oneself with care and compassion, create positive connections with peers and adults, and make a meaningful contribution to community and society. ";;;"YES";"NO";"http://www.girlsontherunnorthga.org/public/img/logo_girlsontherun.png";
