"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS";;"300 S. 15TH ST.";;"SPRINGFIELD";"IL";62703;"217-544-0548";;"SANGAMON";"tmathis@bgccil.org";;;"Tiffany";"Mathis";;;"http://www.bgccil.org/";;"Monday - Friday";"Mon-Fri: 2:00am - 6:00pm (Jan 1-May 31); Noon - 5:30pm (Special Spring Break Hours); 1:00pm - 6:00pm (Early Dismissal Wednesdays)";;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ BLACK HAWK ELEMENTARY SCHOOL";;"2500 SOUTH COLLEGE STREET";;"SPRINGFIELD";"IL";62704;"217-525-3195";;"SANGAMON";"ewright@bgccil.org";;;"Elaine";"Wright";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ DUBOIS ELEMENTARY SCHOOL";;"120 SOUTH LINCOLN AVE";;"SPRINGFIELD";"IL";62704;"217-787-3066";;"SANGAMON";"tshaw@bgccil.org";;;"Tracie";"Shaw";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ FAIRVIEW ELEMENTARY SCHOOL";;"2200 RIDGELY AVENUE";;"SPRINGFIELD";"IL";62702;"217-525-3286";;"SANGAMON";"stockey@bgccil.org ";;;"Suzanne";"Tockey";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ FRANKLIN MIDDLE SCHOOL";;"1200 OUTER PARK DRIVE";;"SPRINGFIELD";"IL";62704;"217-525-3164";;"SANGAMON";"jdelong@bgccil.org";;;"Jan";"DeLong";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ HARVARD PARK ELEMENTARY SCHOOL";;"2501 S. 11TH ST.";;"SPRINGFIELD";"IL";62703;"217-525-3214";;"SANGAMON";"jjames@bgccil.org";;;"John";"James";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ MATHENY-WITHROW ELEMENTARY SCHOOL";;"1200 POPE AVENUE";;"SPRINGFIELD";"IL";62703;"217-525-3245";;"SANGAMON";"rbradley@bgccil.org";;;"Ratasha";"Bradley";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ MCCLERNAND ELEMENTARY SCHOOL";;"801 SOUTH 6TH STREET";;"SPRINGFIELD";"IL";62702;"217-525-3247";;"SANGAMON";"tkinkade@bgccil.org";;;"Taylor";"Kinkade";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ RIDGELY ELEMENTARY SCHOOL";;"2040 NORTH 8TH STREET";;"SPRINGFIELD";"IL";62702;"217-525-3259";;"SANGAMON";"jedouglas@bgccil.org";;;"Jessica";"Douglas";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
"BOYS & GIRLS CLUBS OF CENTRAL ILLINOIS @ ST. PATRICK CATHOLIC SCHOOL";;"1800 SOUTH GRAND AVE.";;"SPRINGFIELD";"IL";62703;"217-523-1352";;"SANGAMON";"swilon-madden@bgccil.org";;;"Sheila";"Wilson-Madden";;;"http://www.bgccil.org/";;;;;;"In the late 1950’s, Springfield’s east side was tough place for a child to grow up. The negative influences of violence, crime, and alcohol were around almost every corner. Chartered on November 1st, 1956, the Boys Club of Springfield set out to become the positive place for children in the area. The club was originally located on 8th Street until a fire destroyed the building, and forced the club to temporarily move to an older building on 11th Street. The facility in use today was built in 1960 on an historic piece of property at the intersection of 15th & Monroe. In 1992, the club became Boys & Girls Club of Springfield, recognizing that the girls in our community equally needed a safe place to grow and develop into responsible young women. In 2007, the Club officially changed its name to Boys & Girls Clubs of Central Illinois to represent our expanded service area. Today, we operate in 11 locations, including our Central Unit, as well as 10 elementary and middle schools throughout the local area. Each day, we serve roughly 900 youth, providing character building activities, academic programs, and healthy activities. All of our programming is geared towards delivering measurable outcomes that help our members become responsible citizens in our community, live healthy lifestyles, and achieve the success we know they are capable of.";"Academic Success; Character & Citizenship; Healthy Lifestyles";"$40 annual membership fee";"YES";"NO";;
