"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"KIDS' ADVENTURES @ ROCKY MOUNTAIN PREP";;"7808 E Cherry Creek S Drive";;"Denver";"CO";80231;"303-416-6364";;"DENVER";"rmprep@kidsadventures.org";;;"Marcus";"Howell";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:00am; After School: 4:00pm - 6:00pm; Early Release: 1:30pm - 6:00pm; Full Days: 6:30 am - 6:00 pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Rocky Mountain Prep is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $10.00, 2nd Child $8.50; Early Release: 1st Child $18.00, 2nd Child $16.00; Weekly: 1st Child $85.50, 2nd Child $73.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ SECREST ELEMENTARY";;"6875 West 64th Ave";;"Arvada";"CO";80003;"303-641-9133";;"JEFFERSON";"secrest.elementary@kidsadventures.org";;;"Lauren";"George";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:05am; After School: 3:15pm - 6:00pm; Full Days: 6:30am - 6:00pm; Early Release 1:00pm - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Secrest Elementary is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Early Release: 1st Child $18.00, 2nd Child $16.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ SIXTH AVENUE ELEMENTARY";;"560 Vaughn Street";;"Aurora";"CO";80011;"720-936-6357";;"ADAMS";"sixthave.elementary@kidsadventures.org";;;"Melody";"Monroe";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:45am; After School: 3:15pm - 6:00pm; Full Days: 6:30am - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Sixth Avenue Elementary is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $8.50, 2nd Child $7.25; After School: 1st Child $11.00, 2nd Child $9.50; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00,  2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ SOAR GREEN VALLEY RANCH";;"4800 Telluride Street, Building 4";;"Denver";"CO";80249;"303-619-7051";;"DENVER";"soar-gvr@kidsadventures.org";;;"Derek";"Begun";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:15am; After School: 4:15pm - 6:00pm; Early Release: 1:00am - 6:00am; Full Days: 6:30am - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that SOAR GVR Elementary is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $6.50, 2nd Child $5.50; After School: 1st Child $13.00, 2nd Child $11.00; Early Release: 1st Child $18.00, 2nd Child $16.00; Weekly: 1st Child $102.00, 2nd Child $87.50; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ SWANSON ELEMENTARY";;"6055 W. 68th Avenue";;"Arvada";"CO";80003;"413-478-9176";;"JEFFERSON";"swanson.elementary@kidsadventures.org";;;"Julia";"Gazillo";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:15am; After School: 3:25pm - 6:00pm; Full Days: 6:30am - 6:00pm; Early Release: 1:00pm -6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Swanson Elementary is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Early Release: 1st Child $18.00, 2nd Child $16.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ VANDERHOOF ELEMENTARY";;"5875 Routt Ct.";;"Arvada";"CO";80004;"720-297-9838";;"JEFFERSON";"vanderhoof.elementary@kidsadventures.org";;;"Tehdi";"Hudson";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:00am; After School: 2:55pm - 6:00pm; Full Days: 6:30am - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Vanderhoof Elementary is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ VANGUARD CLASSICAL SCHOOL WEST";;"801 Yosemite Street";;"Denver";"CO";80230;"720-351-7298";;"DENVER";"vanguard.classical@kidsadventures.org";;;"Megan";"Urias";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 7:50am; After School: 3:15pm - 6:00pm; Full Days: 6:30am - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Vanguard Classical School West Campus is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ VANGUARD CLASSICAL SCHOOL EAST";;"17101 E. Ohio Drive";;"Aurora";"CO";80017;"303-699-1561";;"ARAPAHOE";"vanguard.east@kidsadventures.org";;;"Sarah";"Marshall";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 7:40am; After School: 3:15pm - 6:00pm; Full Days: 6:30am - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Vanguard Classical School East Campus is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00,  2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ VISTA PEAK EXPLORATORY";;"24551 E. 1st Avenue";;"Aurora";"CO";80018;"720-338-1619";;"ARAPAHOE";"vistapeak.elementary@kidsadventures.org";;;"Carolyn";"Evans";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:20am; After School: 3:15pm - 6:00pm; Full Days: 6:30am - 6:00pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Vista Peak Exploratory is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00,  2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
"KIDS' ADVENTURES @ VIVIAN ELEMENTARY";;"10500 W. 25th Avenue";;"Lakewood";"CO";80215;"720-331-8579";;"JEFFERSON";"vivian.elementary@kidsadventures.org";;;"Jill";"Diers";"5–15";;"http://www.kidsadventures.org/";;"Monday - Friday";"Before School: 6:30am - 8:00am; After School: 3:00pm - 6:00pm; Full Days: 6:30am - 6:00pm; Early Release: 1:00 pm - 6:00 pm";;;"Our Before and After School Programs allow working parents to ensure their children are in a safe environment free to engage in constructive and supervised activities. Brainpower hour Monday through Thursday provides your child the opportunity to receive structured homework help on a regular basis. Full Day Programs are provided on days that Vivian Elementary is closed, including holidays, breaks, as well as teacher professional days. A variety of field trips and many other activities will be offered at various Kids’ Adventures locations.";"Brainpower Hours; Arts & Crafts; Sports & Gym Games; Excursions; Movement-Based, Brain-Stimulating Activities";"Before School: 1st Child $5.50, 2nd Child $4.75; After School: 1st Child $14.00, 2nd Child $12.00; Early Release: 1st Child $18.00, 2nd Child $16.00; Weekly: 1st Child $97.50, 2nd Child $83.75; Full Day Prices: Daily In-House - 1st Child $32.00, 2nd Child $27.00, Daily Field Trip - 1st Child $38.00 - $42.00, 2nd Child $32.00 - $36.00; Registration Fees: July: $75.00, Aug-Nov: $85.00, Dec-Feb: $65.00, Mar-May: $50.00";"YES";"NO";"http://www.kidsadventures.org/_assets/img/logo.png";
